blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blue_objective_share,blue_vision_share,blue_kill_share,log_blueTotalGold,log_blueTotalExperience,log_redTotalGold,log_redTotalExperience,log_blueGoldPerMin,log_redGoldPerMin
22,1,0,2,6,0,0,0,0,0,14485,6.8,17588,233,64,-1422,-861,23.3,1448.5,68,0,1,6,2,7,1,1,0,0,15907,7.0,18449,235,56,23.5,1590.7,0.0,0.24444444444444444,0.25,9.580937944755272,9.775028985632325,9.67457740632758,9.822819649468673,7.27897394836171,7.372557906435809
15,2,0,2,2,2,0,0,0,0,15367,7.0,18723,238,72,183,-231,23.8,1536.7,49,1,1,2,2,2,2,1,1,0,15184,7.2,18954,233,67,23.3,1518.4,0.0,0.234375,0.5,9.640042704448392,9.837561402419961,9.62806337747985,9.849823027950436,7.338043072521647,7.326070799069122
21,3,0,4,2,4,0,0,0,0,16523,7.2,18881,222,60,2592,1348,22.2,1652.3,16,5,1,2,4,2,1,1,0,0,13931,6.6,17533,202,52,20.2,1393.1,0.0,0.5675675675675675,0.6666666666666666,9.712569148516655,9.845964366292462,9.541943631485891,9.771897132148531,7.410528569557299,7.240004324759043
16,3,1,7,7,8,0,0,0,0,17072,7.0,17587,228,52,166,-650,22.8,1707.2,14,2,0,7,7,8,2,1,1,0,16906,7.0,18237,223,50,22.3,1690.6,0.0,0.5333333333333333,0.5,9.745253547271233,9.7749721303007,9.735483016336966,9.81126260849361,7.443195463512047,7.433430105598333
15,4,1,5,10,5,1,1,0,0,15714,6.8,17362,208,59,-3095,-2200,20.8,1571.4,16,3,0,10,5,12,0,0,0,0,18809,7.2,19562,244,40,24.4,1880.9,1.0,0.4838709677419355,0.3333333333333333,9.662370949231669,9.762096784344138,9.842143922295076,9.881395306061313,7.360358393547705,7.540037183770807
13,2,1,8,3,9,1,1,0,0,17428,7.2,19729,220,50,2087,2578,22.0,1742.8,17,4,0,3,8,2,0,0,0,0,15341,6.8,17151,229,65,22.9,1534.1,1.0,0.43333333333333335,0.7272727272727273,9.765890764521682,9.889895599016661,9.63834944451924,9.749870063870528,7.463821918993714,7.336350804479156
15,3,1,4,3,2,1,0,1,0,16408,7.2,19181,263,53,2591,1567,26.3,1640.8,15,2,0,3,4,1,1,1,0,0,13817,6.8,17614,208,35,20.8,1381.7,0.5,0.5,0.5714285714285714,9.70558524377515,9.861727618287896,9.53372736904874,9.776506090775339,7.403548479914166,7.231793388394572
20,1,1,5,9,7,0,0,0,0,15666,6.6,15541,188,48,-2484,-3235,18.8,1566.6,16,3,0,9,5,5,1,1,0,0,18150,7.2,18776,235,56,23.5,1815.0,0.0,0.5555555555555556,0.35714285714285715,9.659311868393488,9.651301315769187,9.806480934593978,9.840387995592812,7.357301066325476,7.504391559161238
12,4,0,7,7,9,0,0,0,0,16696,6.8,17704,202,52,-422,-43,20.2,1669.6,28,1,1,7,7,10,2,1,1,0,17118,7.0,17747,189,53,18.9,1711.8,0.0,0.3,0.5,9.722984341548957,9.781602364546004,9.747944236774778,9.7840281124988,7.420938122321806,7.445884737275473
18,5,1,10,4,11,1,1,0,0,18266,7.2,19333,239,40,3160,2461,23.9,1826.6,17,4,0,4,10,6,0,0,0,0,15106,6.8,16872,206,47,20.6,1510.6,1.0,0.5142857142857142,0.7142857142857143,9.812851432276684,9.869620483024551,9.622913491543725,9.733469990198337,7.510758909689116,7.320923971475334
16,1,0,5,3,6,0,0,0,0,16169,7.2,18880,235,60,561,740,23.5,1616.9,14,0,1,3,5,3,0,0,0,0,15608,7.0,18140,235,59,23.5,1560.8,0.0,0.5333333333333333,0.625,9.690912952571152,9.845911404398532,9.655602949958412,9.805929848941323,7.3888842910112915,7.353594281228575
14,2,1,3,3,3,0,0,0,0,16213,7.2,18235,247,60,1962,730,24.7,1621.3,15,3,0,3,3,6,1,0,1,0,14251,6.8,17505,212,39,21.2,1425.1,0.0,0.4827586206896552,0.5,9.693630345547652,9.811152941333331,9.564652526725727,9.770298958292383,7.391600174416353,7.262698724742721
23,2,1,17,9,29,0,0,0,0,22449,7.4,19137,209,60,4624,2511,20.9,2244.9,85,3,0,9,17,17,0,0,0,0,17825,6.6,16626,180,40,18.0,1782.5,0.0,0.21296296296296297,0.6538461538461539,10.0190458931704,9.859431166339208,9.788413344690662,9.71878315904038,7.716861610709677,7.486333004798946
15,23,0,8,13,12,0,0,0,0,16342,6.6,16909,165,42,-5219,-3480,16.5,1634.2,41,2,1,13,8,15,0,0,0,1,21561,7.4,20389,263,40,26.3,2156.1,0.0,0.26785714285714285,0.38095238095238093,9.701554950093058,9.735660441892627,9.978687785099064,9.922799863568502,7.3995204000093855,7.676520006000671
13,0,0,12,8,12,0,0,0,0,18968,7.0,18902,201,36,1686,886,20.1,1896.8,17,1,1,8,12,8,0,0,0,0,17282,7.0,18016,186,64,18.6,1728.2,0.0,0.43333333333333335,0.6,9.850561346726723,9.847075918610166,9.757478638400492,9.7990710356157,7.548450599539658,7.455414152793477
13,0,1,5,3,6,0,0,0,0,15284,6.6,16690,187,51,-480,-607,18.7,1528.4,15,1,0,3,5,3,1,1,0,0,15764,6.6,17297,230,60,23.0,1576.4,0.0,0.4642857142857143,0.625,9.634627234324935,9.722624930978418,9.665547571979161,9.758346166866458,7.332630780610125,7.36353320096389
14,4,0,7,2,6,0,0,0,0,16977,7.2,19637,209,64,1926,3774,20.9,1697.7,14,1,1,2,7,3,1,1,0,0,15051,6.4,15863,235,56,23.5,1505.1,0.0,0.5,0.7777777777777778,9.739673667297913,9.885221743729236,9.619266151713328,9.671807670199632,7.437618531625265,7.317278807217803
16,4,1,4,3,3,1,1,0,0,15791,7.0,17326,224,56,960,-812,22.4,1579.1,16,4,0,3,4,5,0,0,0,0,14831,7.0,18138,223,49,22.3,1483.1,1.0,0.5,0.5714285714285714,9.667258761673263,9.760021257510846,9.604542287805636,9.805819595357969,7.365243415157454,7.302563806901772
16,1,0,7,7,5,0,0,0,0,16354,6.8,18198,213,41,-1256,-559,21.3,1635.4,17,2,1,7,7,5,2,1,1,0,17610,7.0,18757,226,62,22.6,1761.0,0.0,0.48484848484848486,0.5,9.702288939972485,9.809121926500406,9.776278985795086,9.839375607068884,7.400253986055244,7.474204806496124
38,3,0,10,10,12,2,1,1,1,19197,7.2,18709,222,51,1167,-431,22.2,1919.7,16,4,1,10,10,6,0,0,0,0,18030,7.2,19140,219,56,21.9,1803.0,1.0,0.7037037037037037,0.5,9.862561385923483,9.836813419268136,9.799847777776368,9.859587910246109,7.560444981910806,7.4977617006225685
16,3,0,7,12,5,0,0,0,0,16948,7.0,17861,207,48,-2581,-1304,20.7,1694.8,94,3,1,12,7,12,1,1,0,0,19529,7.2,19165,252,48,25.2,1952.9,0.0,0.14545454545454545,0.3684210526315789,9.737964114018055,9.790430830243832,9.879707023870724,9.860893154903707,7.435909884869902,7.577582654220466
14,2,0,1,11,0,0,0,0,0,13643,6.6,16564,199,60,-5479,-3332,19.9,1364.3,14,1,1,11,1,12,0,0,0,0,19122,7.2,19896,226,44,22.6,1912.2,0.0,0.5,0.08333333333333333,9.521055143538536,9.715047314733996,9.858647078062974,9.898324245579248,7.219129463690706,7.556532511806142
15,13,0,3,9,1,1,1,0,0,14711,6.8,18284,204,52,-3559,-1400,20.4,1471.1,42,3,1,9,3,7,0,0,0,0,18270,7.2,19684,256,43,25.6,1827.0,1.0,0.2631578947368421,0.25,9.596418766284158,9.81383633058348,9.813070382411665,9.887612203377838,7.294445231763968,7.510977752014095
39,3,0,8,8,11,0,0,0,0,17706,6.8,18475,231,35,216,1250,23.1,1770.6,17,4,1,8,8,7,0,0,0,0,17490,6.8,17225,204,53,20.4,1749.0,0.0,0.6964285714285714,0.5,9.781715320606217,9.824227871550496,9.769441741907062,9.75417514934912,7.479638372049043,7.4673710669175595
15,4,1,9,8,9,0,0,0,0,17649,7.0,17906,207,40,1579,578,20.7,1764.9,10,3,0,8,9,8,0,0,0,0,16070,6.8,17328,209,36,20.9,1607.0,0.0,0.6,0.5294117647058824,9.778491062361443,9.79294697683676,9.68477168454907,9.760136677640245,7.476415754419079,7.382746449738912
15,2,1,2,0,1,0,0,0,0,15486,7.0,18701,251,68,1386,1830,25.1,1548.6,18,3,0,0,2,0,0,0,0,0,14100,6.4,16871,234,54,23.4,1410.0,0.0,0.45454545454545453,1.0,9.647756241316175,9.836385748995392,9.55400099583723,9.733410722158611,7.345752112092786,7.252053951852814
18,5,0,9,6,8,2,1,1,0,18060,7.4,19784,241,52,1982,2243,24.1,1806.0,14,6,1,6,9,5,0,0,0,0,16078,6.6,17541,206,48,20.6,1607.8,1.0,0.5625,0.6,9.801510196423664,9.892679353819524,9.685269351744411,9.772353284511327,7.499423290592229,7.3832438384584425
11,0,0,6,15,8,0,0,0,0,15653,6.4,16813,158,43,-6105,-4065,15.8,1565.3,11,0,1,15,6,13,0,0,0,1,21758,7.8,20878,223,64,22.3,2175.8,0.0,0.5,0.2857142857142857,9.658481754364784,9.729967151695242,9.987782744031522,9.946499148129375,7.356471429084617,7.6856111874690365
15,0,1,14,3,19,1,1,0,0,21020,7.6,21002,237,73,7166,4491,23.7,2102.0,14,3,0,3,14,6,0,0,0,0,13854,6.6,16511,193,40,19.3,1385.4,1.0,0.5172413793103449,0.8235294117647058,9.953277217038643,9.952420563645306,9.536401457297078,9.711842668281289,7.6511201757027,7.234465738401396
18,2,1,6,2,7,0,0,0,0,16695,6.8,17863,236,51,1755,717,23.6,1669.5,35,5,0,2,6,1,1,1,0,0,14940,6.8,17146,234,52,23.4,1494.0,0.0,0.33962264150943394,0.75,9.722924448757036,9.790542793519993,9.611864390851085,9.749578510178852,7.420878261796811,7.3098814858247865
16,4,0,3,3,3,0,0,0,0,15275,6.8,17812,217,56,-701,346,21.7,1527.5,12,1,1,3,3,5,1,1,0,0,15976,6.8,17466,214,56,21.4,1597.6,0.0,0.5714285714285714,0.5,9.634038248345407,9.787683806792485,9.67890546702757,9.768068665428393,7.33204214133089,7.376883525191919
36,4,0,5,7,5,0,0,0,0,15708,6.8,17420,220,41,-1127,-2006,22.0,1570.8,13,2,1,7,5,4,0,0,0,0,16835,7.0,19426,226,52,22.6,1683.5,0.0,0.7346938775510204,0.4166666666666667,9.661989075499939,9.76543165404016,9.731274729890462,9.874419130038781,7.359976738432074,7.4292240628466075
16,5,0,2,13,2,0,0,0,0,13738,6.4,15483,169,52,-6260,-3364,16.9,1373.8,39,4,1,13,2,15,0,0,0,0,19998,7.0,18847,238,34,23.8,1999.8,0.0,0.2909090909090909,0.13333333333333333,9.527993782923948,9.647562511697538,9.903437551286085,9.844162086451313,7.226063544975679,7.60130237956341
16,7,1,4,5,5,0,0,0,0,14707,6.6,16234,213,36,-2268,-2502,21.3,1470.7,22,4,0,5,4,5,1,1,0,0,16975,7.2,18736,254,62,25.4,1697.5,0.0,0.42105263157894735,0.4444444444444444,9.596146842421163,9.694924684536947,9.739555860853764,9.838255457598512,7.2941734741700675,7.437500787600639
19,7,1,3,4,3,1,0,1,0,14839,6.8,17590,205,53,-986,-1894,20.5,1483.9,98,6,0,4,3,3,1,1,0,0,15825,7.4,19484,250,48,25.0,1582.5,0.5,0.1623931623931624,0.42857142857142855,9.605081516721372,9.775142686598905,9.669409436169138,9.87740021777281,7.303102708902016,7.367392865978695
37,4,1,8,4,12,0,0,0,0,18340,7.2,18170,250,56,3206,1437,25.0,1834.0,19,3,0,4,8,7,0,0,0,0,15134,6.6,16733,180,63,18.0,1513.4,0.0,0.6607142857142857,0.6666666666666666,9.816894269951032,9.807582195649056,9.624765221455819,9.725197856855544,7.51479976048867,7.322774599895113
37,5,1,10,7,12,1,1,0,0,17176,6.8,17299,188,57,99,277,18.8,1717.6,22,1,0,7,10,8,0,0,0,1,17077,6.6,17022,203,38,20.3,1707.7,1.0,0.6271186440677966,0.5882352941176471,9.751326558637025,9.75846178048587,9.745546364467552,9.742320649814571,7.4492652848791225,7.443488126454228
53,2,0,0,3,0,1,1,0,0,13787,6.8,17848,225,52,-2153,-1344,22.5,1378.7,14,4,1,3,0,3,0,0,0,0,15940,7.2,19192,237,56,23.7,1594.0,1.0,0.7910447761194029,0.0,9.531553927636756,9.789702763229508,9.676649685633647,9.862300908205878,7.229621363213988,7.374629015218945
16,2,1,6,5,4,1,1,0,0,17379,7.2,19080,251,64,1759,1710,25.1,1737.9,61,1,0,5,6,5,1,0,1,0,15620,6.8,17370,220,44,22.0,1562.0,0.5,0.2077922077922078,0.5454545454545454,9.763075398819383,9.856448354530341,9.65637144183101,9.762557428101923,7.461008008388023,7.354362330421477
22,3,1,13,5,15,1,0,1,0,18959,6.8,18151,186,56,2316,1298,18.6,1895.9,17,4,0,5,13,4,1,1,0,0,16643,6.6,16853,219,40,21.9,1664.3,0.5,0.5641025641025641,0.7222222222222222,9.850086775809013,9.806536026459678,9.719805070102831,9.7323432963323,7.547976253732677,7.417760566364225
22,4,1,9,3,9,0,0,0,0,17270,6.6,17435,213,43,2318,1656,21.3,1727.0,17,6,0,3,9,3,0,0,0,0,14952,6.6,15779,220,44,22.0,1495.2,0.0,0.5641025641025641,0.75,9.756784073343919,9.766292313358283,9.612667227583843,9.666498594399865,7.454719949364001,7.310683839438305
15,4,0,5,5,6,0,0,0,0,15988,6.8,17843,215,43,-779,-1837,21.5,1598.8,29,3,1,5,5,3,0,0,0,0,16767,7.4,19680,235,71,23.5,1676.7,0.0,0.3409090909090909,0.5,9.67965626478542,9.789422596248155,9.727227587120769,9.887408982323437,7.377633900414722,7.425179086776355
17,5,0,6,12,8,0,0,0,0,16240,6.6,16610,209,52,-2156,-1052,20.9,1624.0,47,5,1,12,6,12,1,1,0,0,18396,7.0,17662,167,44,16.7,1839.6,0.0,0.265625,0.3333333333333333,9.695294188174604,9.717820405491077,9.819942886825784,9.779227335155444,7.393263094763838,7.517846884404756
16,7,1,8,8,9,1,1,0,0,17055,7.0,17918,199,48,-431,120,19.9,1705.5,20,2,0,8,8,13,0,0,0,0,17486,7.0,17798,221,52,22.1,1748.6,1.0,0.4444444444444444,0.5,9.74425732696557,9.793616881400416,9.76921302671366,9.786897554926753,7.442199768346762,7.467142469362558
38,2,1,5,5,4,1,0,1,0,15509,6.8,17265,220,40,-1335,-1142,22.0,1550.9,14,2,0,5,5,10,1,1,0,0,16844,7.0,18407,230,69,23.0,1684.4,0.5,0.7307692307692307,0.5,9.649240256170584,9.756494528795468,9.731809155840653,9.820540631715202,7.347235265677579,7.429758203338253
15,3,0,6,4,3,1,1,0,0,15981,7.0,18320,219,60,354,1465,21.9,1598.1,18,5,1,4,6,4,0,0,0,0,15627,6.6,16855,217,47,21.7,1562.7,1.0,0.45454545454545453,0.6,9.679218367934409,9.815803221891244,9.656819456174961,9.732461955484025,7.3771962499653965,7.354810086849465
81,2,0,4,7,4,1,1,0,0,15746,7.0,17836,195,62,-1556,286,19.5,1574.6,47,5,1,7,4,6,0,0,0,0,17302,6.8,17550,237,53,23.7,1730.2,1.0,0.6328125,0.36363636363636365,9.664405149920409,9.789030230558303,9.758635175856648,9.77286620732769,7.362391431096751,7.456570088652162
23,5,0,5,9,7,0,0,0,0,15239,6.6,16561,194,50,-3130,-2448,19.4,1523.9,19,3,1,9,5,13,1,1,0,0,18369,7.2,19009,236,44,23.6,1836.9,0.0,0.5476190476190477,0.35714285714285715,9.631678829240638,9.714866193593645,9.818474178209172,9.852720435482475,7.329684113120966,7.516378894471428
109,0,1,10,3,14,1,0,1,0,19056,7.2,18501,233,43,4312,1000,23.3,1905.6,16,3,0,3,10,1,1,1,0,0,14744,6.8,17501,211,48,21.1,1474.4,0.5,0.872,0.7692307692307693,9.855189767128376,9.825634113331263,9.598659321249377,9.770070439095777,7.553076830059478,7.2966844184502015
17,2,0,6,7,4,1,0,1,0,16331,7.2,17920,231,49,-226,-221,23.1,1633.1,37,3,1,7,6,7,0,0,0,0,16557,7.0,18141,226,54,22.6,1655.7,1.0,0.3148148148148148,0.46153846153846156,9.700881652439467,9.793728488543389,9.71462464769875,9.80598497117489,7.398847473057739,7.412582950944492
43,1,0,9,8,11,1,1,0,0,16982,7.0,18420,191,44,-1346,-1607,19.1,1698.2,15,0,1,8,9,7,0,0,0,0,18328,7.4,20027,212,76,21.2,1832.8,1.0,0.7413793103448276,0.5294117647058824,9.73996812270477,9.821246597152218,9.816239783971849,9.904886573449835,7.43791283104762,7.5141455956158
19,5,1,12,3,6,1,1,0,0,19154,7.4,20112,258,63,5664,6002,25.8,1915.4,16,4,0,3,12,2,1,0,1,0,13490,6.0,14110,179,32,17.9,1349.0,0.5,0.5428571428571428,0.8,9.860319057134749,9.909121651153221,9.509778075438817,9.55470991405776,7.558203705008967,7.2078598714324755
9,1,0,12,10,5,1,0,1,1,19785,7.4,20587,221,63,2510,2517,22.1,1978.5,14,1,1,10,12,10,1,1,0,0,17275,7.0,18070,213,48,21.3,1727.5,0.5,0.391304347826087,0.5454545454545454,9.892729895883168,9.932463660772646,9.757073534080591,9.802063722398165,7.590599566546185,7.455009259361679
36,0,1,3,5,2,1,1,0,0,14711,7.0,18380,209,52,-1244,-548,20.9,1471.1,11,1,0,5,3,6,1,0,1,0,15955,7.2,18928,234,51,23.4,1595.5,0.5,0.7659574468085106,0.375,9.596418766284158,9.819072801393764,9.677590213025297,9.84845041660622,7.294445231763968,7.375569012154837
56,2,0,4,5,5,0,0,0,0,15574,7.0,17489,219,52,-616,-1349,21.9,1557.4,14,3,1,5,4,3,1,1,0,0,16190,7.2,18838,232,72,23.2,1619.0,0.0,0.8,0.4444444444444444,9.653422343655654,9.769384568012647,9.692210811286753,9.843684468165375,7.351414932888271,7.3901814282264295
14,4,0,3,8,1,0,0,0,0,15241,7.0,18179,252,44,-1514,-1033,25.2,1524.1,18,1,1,8,3,8,2,1,1,0,16755,7.4,19212,224,40,22.4,1675.5,0.0,0.4375,0.2727272727272727,9.631810054226063,9.80807736773147,9.726511682066926,9.8633424122317,7.329815260662138,7.424463565906283
14,3,1,5,2,5,1,1,0,0,15790,7.2,18873,216,56,1074,1004,21.6,1579.0,55,1,0,2,5,1,0,0,0,0,14716,7.0,17869,211,72,21.1,1471.6,1.0,0.2028985507246377,0.7142857142857143,9.667195436466644,9.845540592581278,9.596758567164112,9.790878608153474,7.365180126021013,7.2947848249346166
13,4,0,7,8,6,1,1,0,0,17002,7.0,17795,221,51,-154,-612,22.1,1700.2,19,4,1,8,7,4,1,0,1,0,17156,7.0,18407,225,48,22.5,1715.6,0.5,0.40625,0.4666666666666667,9.741145078057485,9.786728991925932,9.750161532583427,9.820540631715202,7.439089163379479,7.4481008692841195
24,4,1,10,7,11,2,1,1,0,18256,7.0,18201,186,58,1489,-192,18.6,1825.6,17,3,0,7,10,7,0,0,0,0,16767,7.0,18393,247,28,24.7,1676.7,1.0,0.5853658536585366,0.5882352941176471,9.81230384711351,9.8092867571373,9.727227587120769,9.819779803462643,7.510211594257578,7.425179086776355
15,1,0,2,11,3,0,0,0,0,14773,6.6,16673,202,53,-4125,-2712,20.2,1477.3,17,6,1,11,2,11,1,1,0,0,18898,7.2,19385,237,50,23.7,1889.8,0.0,0.46875,0.15384615384615385,9.600624158088683,9.721605898970559,9.846864289595038,9.872306435052554,7.2986480579070445,7.544755298919081
15,1,1,8,6,4,0,0,0,1,17706,6.8,18003,194,40,1893,763,19.4,1770.6,16,1,0,6,8,7,1,1,0,0,15813,6.6,17240,193,44,19.3,1581.3,0.0,0.4838709677419355,0.5714285714285714,9.781715320606217,9.798349234412823,9.668650902630873,9.75504554717585,7.479638372049043,7.366634763724938
12,3,0,9,10,10,1,0,1,2,18947,6.8,17963,215,36,412,-655,21.5,1894.7,18,3,1,10,9,13,1,1,0,0,18535,7.2,18618,241,50,24.1,1853.5,0.5,0.4,0.47368421052631576,9.849453664043642,9.796125034207629,9.827470066112213,9.831937843696052,7.547343442447519,7.525370396929645
18,6,1,7,3,12,1,1,0,0,15494,6.6,15724,165,38,1515,857,16.5,1549.4,15,3,0,3,7,2,0,0,0,0,13979,6.4,14867,186,49,18.6,1397.9,1.0,0.5454545454545454,0.7,9.648272670221848,9.663007081568642,9.5453830157878,9.606966531417143,7.346268241136502,7.243441492482385
15,1,1,8,3,13,0,0,0,0,18509,7.0,18932,270,36,3602,274,27.0,1850.9,12,3,0,3,8,3,1,1,0,0,14907,7.0,18658,217,62,21.7,1490.7,0.0,0.5555555555555556,0.7272727272727273,9.826066405567543,9.84866171025235,9.60965326059915,9.834083882397248,7.52396741806796,7.307671688159885
18,3,0,10,7,12,0,0,0,0,18996,7.2,18231,231,47,3227,1158,23.1,1899.6,19,5,1,7,10,5,1,1,0,0,15769,6.6,17073,175,52,17.5,1576.9,0.0,0.4864864864864865,0.5882352941176471,9.852036350945049,9.81093357092552,9.665864679957084,9.745312117570252,7.549924904777215,7.363850128041624
50,1,0,8,9,8,0,0,0,0,15372,6.8,16833,161,40,-3616,-3352,16.1,1537.2,12,2,1,9,8,4,1,1,0,0,18988,7.6,20185,248,64,24.8,1898.8,0.0,0.8064516129032258,0.47058823529411764,9.640368002912599,9.731155929771521,9.851615143125416,9.912744573798804,7.338368180622953,7.549503896456082
19,4,1,14,4,11,1,1,0,0,20351,7.4,19996,225,72,5057,3423,22.5,2035.1,23,1,0,4,14,3,0,0,0,0,15294,6.6,16573,197,43,19.7,1529.4,1.0,0.4523809523809524,0.7777777777777778,9.92093446613985,9.903337541285003,9.635281256585003,9.715590481408988,7.618791492377822,7.333284418126043
16,2,0,6,6,4,0,0,0,0,16968,7.2,18303,231,48,423,318,23.1,1696.8,13,3,1,6,6,8,2,1,1,0,16545,7.0,17985,219,48,21.9,1654.5,0.0,0.5517241379310345,0.5,9.739143428972826,9.814874894179525,9.713899659750128,9.79734895647446,7.437088574303868,7.411858356987301
17,4,0,5,5,3,2,1,1,0,16344,7.2,19071,227,64,1168,2292,22.7,1634.4,17,2,1,5,5,3,0,0,0,0,15176,6.8,16779,206,38,20.6,1517.6,1.0,0.5,0.5,9.70167731915831,9.855976569865076,9.627536402960045,9.727942980021197,7.399642701727877,7.325544136779134
18,3,0,5,5,10,1,1,0,0,16138,6.6,16397,208,54,-732,-813,20.8,1613.8,17,0,1,5,5,4,1,0,1,1,16870,6.8,17210,218,40,21.8,1687.0,0.5,0.5142857142857142,0.5,9.688993982035823,9.704914655156124,9.733351450605975,9.75330399326998,7.386966388978785,7.431299675155903
15,3,1,5,2,6,1,1,0,0,16513,6.8,18070,203,48,3537,2976,20.3,1651.3,18,1,0,2,5,2,0,0,0,0,12976,6.4,15094,186,36,18.6,1297.6,1.0,0.45454545454545453,0.7142857142857143,9.711963784977375,9.802063722398165,9.470933838737231,9.622118842140939,7.4099235356569455,7.169042040074387
14,1,1,7,5,7,1,1,0,0,16747,7.0,18330,202,48,482,-670,20.2,1674.7,12,0,0,5,7,2,0,0,0,0,16265,7.2,19000,225,60,22.5,1626.5,1.0,0.5384615384615384,0.5833333333333334,9.726034127139034,9.816348894719365,9.69683231872672,9.852246888342531,7.423986267406678,7.394800374082724
16,3,0,3,5,2,0,0,0,0,15125,6.6,17843,197,80,-712,977,19.7,1512.5,15,4,1,5,3,9,1,1,0,0,15837,6.8,16866,216,42,21.6,1583.7,0.0,0.5161290322580645,0.375,9.624170396415975,9.789422596248155,9.670167394770358,9.733114329258015,7.322180128461773,7.3681503939487625
15,4,1,11,5,15,0,0,0,0,18106,7.0,17783,191,44,2695,1787,19.1,1810.6,20,1,0,5,11,6,1,1,0,0,15411,6.4,15996,187,52,18.7,1541.1,0.0,0.42857142857142855,0.6875,9.804053882820643,9.786054455644033,9.642901705746048,9.680156483641596,7.501965711682058,7.3409004028636105
35,3,0,6,9,8,1,1,0,0,16978,7.2,19145,205,55,-1712,-394,20.5,1697.8,20,2,1,9,6,16,0,0,0,0,18690,7.4,19539,208,56,20.8,1869.0,1.0,0.6363636363636364,0.4,9.739732565316011,9.859849095506299,9.835797403566177,9.880218925596774,7.437677398439116,7.533693709848633
17,3,0,4,11,7,0,0,0,0,15224,6.8,16862,189,43,-3595,-1973,18.9,1522.4,19,4,1,11,4,11,1,1,0,0,18819,7.0,18835,221,68,22.1,1881.9,0.0,0.4722222222222222,0.26666666666666666,9.630694092578098,9.732877151670184,9.842675413139371,9.843525211363445,7.328699957938688,7.540568420502383
26,3,0,4,5,3,0,0,0,0,14925,7.0,18636,218,49,-1375,-850,21.8,1492.5,16,7,1,5,4,4,1,1,0,0,16300,7.6,19486,220,76,22.0,1630.0,0.0,0.6190476190476191,0.4444444444444444,9.610859937691332,9.832904131080666,9.69898173460629,9.877502855564135,7.308877637656164,7.396948602621014
27,4,0,3,8,2,0,0,0,0,15179,7.0,17994,238,47,-2537,-1603,23.8,1517.9,16,3,1,8,3,6,1,1,0,0,17716,7.2,19597,216,64,21.6,1771.6,0.0,0.627906976744186,0.2727272727272727,9.627734050949622,9.79784922051313,9.782279909600437,9.883182799195763,7.325741667643973,7.480202674304298
15,4,1,16,7,14,1,1,0,0,20236,6.8,18074,203,40,3424,1464,20.3,2023.6,15,1,0,7,16,6,0,0,0,0,16812,6.6,16610,169,48,16.9,1681.2,1.0,0.5,0.6956521739130435,9.91526789107166,9.802285047026965,9.729907675678929,9.717820405491077,7.613127429164651,7.427857739528337
117,8,1,6,1,7,1,1,0,0,16036,6.8,17948,200,56,2083,1282,20.0,1603.6,20,6,0,1,6,2,0,0,0,0,13953,6.8,16666,221,46,22.1,1395.3,1.0,0.8540145985401459,0.8571428571428571,9.682653831508809,9.795289682058142,9.543521484499182,9.721185995542177,7.380629783319556,7.241581159948149
19,2,0,10,8,9,0,0,0,0,18359,6.8,17074,190,48,1462,249,19.0,1835.9,16,3,1,8,10,12,0,0,0,0,16897,6.6,16825,160,47,16.0,1689.7,0.0,0.5428571428571428,0.5555555555555556,9.817929664174482,9.74537068443899,9.73495055071279,9.73068058811076,7.515834647152018,7.432897923342921
110,3,0,2,3,5,0,0,0,0,15186,7.2,18537,236,67,-35,1112,23.6,1518.6,19,3,1,3,2,4,0,0,0,0,15221,6.8,17425,236,48,23.6,1522.1,0.0,0.8527131782945736,0.4,9.62819507773027,9.827577958435779,9.630497028827337,9.765718622791232,7.326202421313471,7.328503010621458
17,0,0,6,9,4,0,0,0,0,15640,7.0,17472,195,41,-1567,-232,19.5,1564.0,14,7,1,9,6,13,1,1,0,0,17207,7.0,17704,216,46,21.6,1720.7,0.0,0.5483870967741935,0.4,9.657650950674242,9.768412111339039,9.753129670947565,9.781602364546004,7.355641102974253,7.451067453782427
11,0,1,7,12,12,0,0,0,0,16880,7.0,17307,216,43,-2125,-3115,21.6,1688.0,14,1,0,12,7,12,1,0,1,0,19005,7.4,20422,221,33,22.1,1900.5,0.0,0.44,0.3684210526315789,9.733944008101389,9.758924101344775,9.85250999777126,9.924416995717158,7.4318919168078,7.550398327368314
60,4,1,7,3,9,1,1,0,0,16938,7.0,18699,226,56,1516,426,22.6,1693.8,16,6,0,3,7,4,0,0,0,0,15422,7.0,18273,210,60,21.0,1542.2,1.0,0.7894736842105263,0.7,9.737373934586381,9.836278802842678,9.643615180723614,9.813234563558566,7.435320018752404,7.341613461591519
